stock_code,golden_cross_date_30m,macd_30m,pre_macd_30m,is_matched,match_type,days_difference,trend_date_daily,match_score,price_up_1d,price_up_2d,price_up_3d,price_up_5d
603282.SH,2025-12-08,0.0,-0.004,False,未匹配,,,0,,,,
603282.SH,2025-12-09,0.0,-0.014,False,未匹配,,,0,,,,
603282.SH,2025-12-10,-0.038,-0.062,False,未匹配,,,0,,,,
603283.SH,2025-12-01,0.076,0.03,False,未匹配,,,0,,,,
603283.SH,2025-12-04,-0.064,-0.152,False,未匹配,,,0,,,,
603283.SH,2025-12-05,0.084,0.098,False,未匹配,,,0,,,,
603283.SH,2025-12-08,0.138,0.088,False,未匹配,,,0,,,,
603283.SH,2025-12-09,0.182,0.196,False,未匹配,,,0,,,,
603283.SH,2025-12-10,-0.168,-0.21,False,未匹配,,,0,,,,
603285.SH,2025-12-01,0.078,0.024,False,未匹配,,,0,,,,
603285.SH,2025-12-03,-0.086,-0.116,False,未匹配,,,0,,,,
603285.SH,2025-12-05,-0.044,-0.06,False,未匹配,,,0,,,,
603285.SH,2025-12-08,0.07,0.082,False,未匹配,,,0,,,,
603285.SH,2025-12-09,0.048,0.058,False,未匹配,,,0,,,,
603285.SH,2025-12-10,-0.046,-0.068,False,未匹配,,,0,,,,
603286.SH,2025-12-01,-0.082,-0.176,False,未匹配,,,0,,,,
603286.SH,2025-12-02,-0.324,-0.468,False,未匹配,,,0,,,,
603286.SH,2025-12-03,0.306,-0.324,True,后三天,3.0,2025-12-08,75,-4.973357015985785,-6.18117229129662,,0.4618117229129754
603286.SH,2025-12-04,0.702,0.682,True,后两天,2.0,2025-12-08,80,-1.271028037383177,,,
603286.SH,2025-12-08,-0.792,-1.0,True,当日,0.0,2025-12-08,90,,,,
603286.SH,2025-12-09,0.746,0.612,False,未匹配,,,0,,,,
603286.SH,2025-12-10,0.056,0.05,False,未匹配,,,0,,,,
603288.SH,2025-12-01,0.052,0.052,False,未匹配,,,0,,,,
603288.SH,2025-12-04,-0.04,-0.06,False,未匹配,,,0,,,,
603288.SH,2025-12-05,-0.03,-0.04,False,未匹配,,,0,,,,
603288.SH,2025-12-08,0.116,0.11,False,未匹配,,,0,,,,
603288.SH,2025-12-09,0.042,0.014,False,未匹配,,,0,,,,
603288.SH,2025-12-10,-0.04,-0.06,False,未匹配,,,0,,,,
603289.SH,2025-12-01,0.038,0.028,False,未匹配,,,0,,,,
603289.SH,2025-12-02,-0.02,-0.028,False,未匹配,,,0,,,,
603289.SH,2025-12-03,-0.016,-0.024,False,未匹配,,,0,,,,
603289.SH,2025-12-04,0.016,0.012,False,未匹配,,,0,,,,
603289.SH,2025-12-05,-0.002,-0.006,False,未匹配,,,0,,,,
603289.SH,2025-12-08,0.016,0.0,False,未匹配,,,0,,,,
603290.SH,2025-12-01,0.074,0.002,True,后两天,2.0,2025-12-03,80,,,,
603290.SH,2025-12-03,0.576,-0.286,True,当日,0.0,2025-12-03,100,,,,
603290.SH,2025-12-08,-0.174,-0.278,False,未匹配,,,0,,,,
603290.SH,2025-12-10,-0.026,-0.31,False,未匹配,,,0,,,,
603291.SH,2025-12-01,0.014,-0.026,False,未匹配,,,0,,,,
603291.SH,2025-12-02,0.0,-0.026,False,未匹配,,,0,,,,
603291.SH,2025-12-04,-0.036,-0.046,False,未匹配,,,0,,,,
603291.SH,2025-12-05,0.004,0.002,False,未匹配,,,0,,,,
603291.SH,2025-12-08,0.03,0.032,False,未匹配,,,0,,,,
603291.SH,2025-12-09,0.034,0.024,False,未匹配,,,0,,,,
603291.SH,2025-12-10,-0.004,-0.01,False,未匹配,,,0,,,,
603296.SH,2025-12-01,-0.002,-0.094,False,未匹配,,,0,,,-1.2299168975069246,
603296.SH,2025-12-02,0.568,0.53,False,未匹配,,,0,,,,
603296.SH,2025-12-04,-0.214,-0.316,True,后三天,3.0,2025-12-09,65,2.4792461296836366,,,9.468252187570112
603296.SH,2025-12-05,0.34,0.002,True,后两天,2.0,2025-12-09,80,,,2.0251778872468624,5.374931581828146
603296.SH,2025-12-08,0.242,0.29,True,后一天,1.0,2025-12-09,90,4.699570815450639,3.2832618025751095,,
603296.SH,2025-12-09,1.062,0.434,True,当日,0.0,2025-12-09,100,-1.3527362164377876,,,
603296.SH,2025-12-10,-0.644,-0.876,False,未匹配,,,0,,,,
603297.SH,2025-12-01,0.15,0.048,False,未匹配,,,0,,,,
603297.SH,2025-12-03,-0.506,-0.656,False,未匹配,,,0,,,,
603297.SH,2025-12-04,-0.19,-0.296,False,未匹配,,,0,,,,
603297.SH,2025-12-05,0.09,-0.06,False,未匹配,,,0,,,,
603297.SH,2025-12-08,0.672,0.558,False,未匹配,,,0,,,,
603297.SH,2025-12-09,0.59,0.676,False,未匹配,,,0,,,,
603297.SH,2025-12-10,-0.358,-0.516,False,未匹配,,,0,,,,
603298.SH,2025-12-01,-0.05,-0.072,False,未匹配,,,0,,,,
603298.SH,2025-12-02,0.044,-0.004,False,未匹配,,,0,,,,
603298.SH,2025-12-03,0.074,0.028,False,未匹配,,,0,,,,
603298.SH,2025-12-04,0.076,0.068,False,未匹配,,,0,,,,
603298.SH,2025-12-05,0.02,0.022,False,未匹配,,,0,,,,
603298.SH,2025-12-09,-0.064,-0.098,False,未匹配,,,0,,,,
603298.SH,2025-12-10,0.0,-0.054,False,未匹配,,,0,,,,
603299.SH,2025-12-01,0.018,0.01,False,未匹配,,,0,,,,
603299.SH,2025-12-03,-0.004,-0.01,False,未匹配,,,0,,,,
603299.SH,2025-12-04,-0.004,-0.008,False,未匹配,,,0,,,,
603299.SH,2025-12-05,0.01,0.0,False,未匹配,,,0,,,,
603299.SH,2025-12-09,-0.026,-0.034,False,未匹配,,,0,,,,
603299.SH,2025-12-10,-0.016,-0.02,False,未匹配,,,0,,,,
603300.SH,2025-12-01,0.004,0.004,False,未匹配,,,0,,,,
603300.SH,2025-12-02,-0.006,-0.012,False,未匹配,,,0,,,,
603300.SH,2025-12-04,-0.016,-0.022,False,未匹配,,,0,,,,
603300.SH,2025-12-05,-0.006,-0.012,False,未匹配,,,0,,,,
603300.SH,2025-12-08,0.064,0.048,False,未匹配,,,0,,,,
603300.SH,2025-12-09,0.052,0.058,False,未匹配,,,0,,,,
603300.SH,2025-12-10,0.0,-0.018,False,未匹配,,,0,,,,
603301.SH,2025-12-01,-0.176,-0.246,False,未匹配,,,0,,,,
603301.SH,2025-12-04,-0.33,-0.464,False,未匹配,,,0,,,,
603301.SH,2025-12-08,0.34,-0.566,False,未匹配,,,0,1.0227737624437474,,,
603301.SH,2025-12-09,0.93,0.768,False,未匹配,,,0,,,,
603301.SH,2025-12-10,-0.414,-0.526,False,未匹配,,,0,,,,
603303.SH,2025-12-01,0.018,0.018,False,未匹配,,,0,,,,
603303.SH,2025-12-02,-0.02,-0.03,False,未匹配,,,0,,,,
603303.SH,2025-12-03,-0.016,-0.028,False,未匹配,,,0,,,,
603303.SH,2025-12-04,-0.022,-0.03,False,未匹配,,,0,,,,
603303.SH,2025-12-05,0.0,-0.022,False,未匹配,,,0,,,,
603303.SH,2025-12-10,-0.024,-0.032,False,未匹配,,,0,,,,
603305.SH,2025-12-01,0.01,0.002,False,未匹配,,,0,,,,
603305.SH,2025-12-03,-0.032,-0.052,False,未匹配,,,0,,,,
603305.SH,2025-12-04,0.0,-0.02,False,未匹配,,,0,,,,
603305.SH,2025-12-05,0.022,0.002,True,后三天,3.0,2025-12-10,75,,,,
603305.SH,2025-12-10,-0.016,-0.034,True,当日,0.0,2025-12-10,90,,,,
603306.SH,2025-12-01,-0.134,-0.19,False,未匹配,,,0,,,,
603306.SH,2025-12-02,0.292,0.268,False,未匹配,,,0,,,,
603306.SH,2025-12-03,0.142,0.166,False,未匹配,,,0,,,,
603306.SH,2025-12-04,-0.102,-0.168,False,未匹配,,,0,,,,
603306.SH,2025-12-05,0.06,-0.012,True,后三天,3.0,2025-12-10,75,,,,
603306.SH,2025-12-08,0.228,0.12,True,后两天,2.0,2025-12-10,80,,6.063618290258458,,
603306.SH,2025-12-09,0.386,0.386,True,后一天,1.0,2025-12-10,80,,,,
603306.SH,2025-12-10,0.158,-0.006,True,当日,0.0,2025-12-10,100,,,,
603307.SH,2025-12-01,0.18,0.164,False,未匹配,,,0,,,,
603307.SH,2025-12-02,-0.11,-0.14,False,未匹配,,,0,,,,
603307.SH,2025-12-03,-0.066,-0.154,False,未匹配,,,0,,,,
603307.SH,2025-12-04,-0.042,-0.076,False,未匹配,,,0,,,,
603307.SH,2025-12-05,-0.058,-0.092,False,未匹配,,,0,,,,
603307.SH,2025-12-08,0.152,0.106,False,未匹配,,,0,,,,
603307.SH,2025-12-09,0.128,0.138,False,未匹配,,,0,,,,
603307.SH,2025-12-10,-0.118,-0.15,False,未匹配,,,0,,,,
603308.SH,2025-12-02,-0.168,-0.216,False,未匹配,,,0,,,,
603308.SH,2025-12-03,-0.002,-0.124,False,未匹配,,,0,4.00866738894907,10.590465872156003,,
603308.SH,2025-12-04,0.416,0.352,False,未匹配,,,0,6.328125,,,
603308.SH,2025-12-05,0.542,0.348,True,后三天,3.0,2025-12-10,75,,,,2.6206220915993153
603308.SH,2025-12-08,0.234,0.274,True,后两天,2.0,2025-12-10,80,,,,
603308.SH,2025-12-10,-0.25,-0.366,True,当日,0.0,2025-12-10,90,,,,
603309.SH,2025-12-01,0.004,-0.008,False,未匹配,,,0,,,,
603309.SH,2025-12-03,-0.024,-0.036,False,未匹配,,,0,,,,
603309.SH,2025-12-04,-0.004,-0.01,False,未匹配,,,0,,,,
603309.SH,2025-12-05,-0.02,-0.028,False,未匹配,,,0,,,,
603309.SH,2025-12-08,0.01,0.008,False,未匹配,,,0,,,,
603309.SH,2025-12-09,0.006,0.004,False,未匹配,,,0,,,,
603309.SH,2025-12-10,-0.04,-0.052,False,未匹配,,,0,,,,
603310.SH,2025-12-01,0.046,0.032,False,未匹配,,,0,,,,
603310.SH,2025-12-04,-0.022,-0.03,False,未匹配,,,0,,,,
603310.SH,2025-12-05,0.014,0.01,False,未匹配,,,0,,,,
603310.SH,2025-12-08,0.044,0.042,False,未匹配,,,0,,,,
603310.SH,2025-12-09,0.012,0.01,False,未匹配,,,0,,,,
603310.SH,2025-12-10,-0.018,-0.026,False,未匹配,,,0,,,,
603311.SH,2025-12-01,0.03,0.02,False,未匹配,,,0,,,,
603311.SH,2025-12-02,-0.016,-0.024,False,未匹配,,,0,,,,
603311.SH,2025-12-03,-0.016,-0.022,False,未匹配,,,0,,,,
603311.SH,2025-12-04,-0.018,-0.03,False,未匹配,,,0,,,,
603311.SH,2025-12-05,-0.014,-0.018,False,未匹配,,,0,,,,
603311.SH,2025-12-08,0.028,0.03,False,未匹配,,,0,,,,
603311.SH,2025-12-09,0.012,0.01,False,未匹配,,,0,,,,
603311.SH,2025-12-10,0.002,-0.016,False,未匹配,,,0,,,,
603312.SH,2025-12-01,0.184,0.18,False,未匹配,,,0,,,,
603312.SH,2025-12-04,-0.236,-0.352,False,未匹配,,,0,,,,
603312.SH,2025-12-05,0.202,0.094,False,未匹配,,,0,,,,
603312.SH,2025-12-08,0.402,0.422,False,未匹配,,,0,,,,
603312.SH,2025-12-09,0.126,0.14,False,未匹配,,,0,,,,
603312.SH,2025-12-10,-0.12,-0.162,False,未匹配,,,0,,,,
603313.SH,2025-12-01,0.006,-0.002,False,未匹配,,,0,,,,
603313.SH,2025-12-02,-0.01,-0.014,False,未匹配,,,0,,,,
603313.SH,2025-12-03,-0.008,-0.014,False,未匹配,,,0,,,,
603313.SH,2025-12-05,-0.02,-0.028,False,未匹配,,,0,,,,
603313.SH,2025-12-08,0.004,-0.01,False,未匹配,,,0,,,,
603313.SH,2025-12-09,0.012,0.008,False,未匹配,,,0,,,,
603313.SH,2025-12-10,0.02,-0.004,False,未匹配,,,0,,,,
603315.SH,2025-12-02,-0.028,-0.046,False,未匹配,,,0,,,,
603315.SH,2025-12-04,-0.132,-0.166,False,未匹配,,,0,,,,
603315.SH,2025-12-05,-0.002,-0.024,False,未匹配,,,0,,,,
603315.SH,2025-12-08,0.144,0.082,False,未匹配,,,0,,,,
603315.SH,2025-12-10,-0.1,-0.128,False,未匹配,,,0,,,,
603316.SH,2025-12-01,-0.03,-0.042,False,未匹配,,,0,,,,
603316.SH,2025-12-02,-0.086,-0.114,False,未匹配,,,0,,,,
603316.SH,2025-12-03,-0.04,-0.062,False,未匹配,,,0,,,,
603316.SH,2025-12-04,-0.002,-0.014,False,未匹配,,,0,,,,
603316.SH,2025-12-05,-0.192,-0.246,False,未匹配,,,0,,,,
603316.SH,2025-12-08,0.062,-0.096,False,未匹配,,,0,,,,
603316.SH,2025-12-09,0.282,0.294,False,未匹配,,,0,,,,
603316.SH,2025-12-10,-0.094,-0.156,False,未匹配,,,0,,,,
603317.SH,2025-12-01,0.012,0.004,False,未匹配,,,0,,,,
603317.SH,2025-12-02,0.004,0.002,False,未匹配,,,0,,,,
603317.SH,2025-12-03,0.012,0.002,False,未匹配,,,0,,,,
603317.SH,2025-12-05,-0.038,-0.052,False,未匹配,,,0,,,,
603317.SH,2025-12-08,-0.004,-0.008,False,未匹配,,,0,,,,
603317.SH,2025-12-09,0.018,0.006,False,未匹配,,,0,,,,
603317.SH,2025-12-10,0.036,0.022,False,未匹配,,,0,,,,
603318.SH,2025-12-01,0.042,0.036,False,未匹配,,,0,,,,
603318.SH,2025-12-02,-0.004,-0.006,False,未匹配,,,0,,,,
603318.SH,2025-12-03,0.0,-0.004,False,未匹配,,,0,,,,
603318.SH,2025-12-05,-0.012,-0.02,False,未匹配,,,0,,,,
603318.SH,2025-12-08,0.008,0.004,False,未匹配,,,0,,,,
603319.SH,2025-12-01,0.362,0.286,True,后一天,1.0,2025-12-02,90,,,,
603319.SH,2025-12-02,0.07,0.066,True,当日,0.0,2025-12-02,90,,,1.6837674296237848,
603319.SH,2025-12-03,0.054,0.034,False,未匹配,,,0,,,,
603319.SH,2025-12-05,-0.242,-0.324,True,后三天,3.0,2025-12-10,65,,,1.6817593790426872,2.535575679172067
603319.SH,2025-12-08,0.048,-0.064,True,后两天,2.0,2025-12-10,80,,0.8396946564885633,,
603319.SH,2025-12-09,0.182,0.18,True,后一天,1.0,2025-12-10,80,,,,
603319.SH,2025-12-10,0.054,-0.1,True,当日,0.0,2025-12-10,100,,,,
603320.SH,2025-12-01,0.05,0.036,False,未匹配,,,0,,,,
603320.SH,2025-12-02,0.052,0.044,False,未匹配,,,0,,,,
603320.SH,2025-12-04,-0.056,-0.08,False,未匹配,,,0,,,,
603320.SH,2025-12-05,-0.026,-0.042,False,未匹配,,,0,,,,
603320.SH,2025-12-08,0.054,0.054,False,未匹配,,,0,,,,
603320.SH,2025-12-09,0.04,0.028,False,未匹配,,,0,,,,
603321.SH,2025-12-01,0.046,0.03,False,未匹配,,,0,,,,
603321.SH,2025-12-02,-0.02,-0.028,False,未匹配,,,0,,,,
603321.SH,2025-12-03,-0.018,-0.024,False,未匹配,,,0,,,,
603321.SH,2025-12-04,-0.012,-0.02,False,未匹配,,,0,,,,
603321.SH,2025-12-05,-0.004,-0.008,False,未匹配,,,0,,,,
603321.SH,2025-12-08,0.044,0.044,False,未匹配,,,0,,,,
603321.SH,2025-12-09,0.024,0.026,False,未匹配,,,0,,,,
603322.SH,2025-12-01,-0.246,-0.316,True,后三天,3.0,2025-12-04,65,,,,
603322.SH,2025-12-03,-0.202,-0.418,True,后一天,1.0,2025-12-04,80,,,,
603322.SH,2025-12-04,0.154,-0.06,True,当日,0.0,2025-12-04,100,,,,1.199842643587725
603322.SH,2025-12-08,-0.118,-0.168,False,未匹配,,,0,,,,
603322.SH,2025-12-09,0.008,-0.058,False,未匹配,,,0,,,,
603322.SH,2025-12-10,0.234,0.198,False,未匹配,,,0,,,,
603323.SH,2025-12-01,0.002,0.0,False,未匹配,,,0,,,,
603323.SH,2025-12-02,0.002,0.0,False,未匹配,,,0,,,,
603323.SH,2025-12-03,0.004,0.002,False,未匹配,,,0,,,,
603323.SH,2025-12-05,-0.024,-0.032,False,未匹配,,,0,,,,
603323.SH,2025-12-08,-0.01,-0.016,False,未匹配,,,0,,,,
603323.SH,2025-12-09,0.002,0.0,False,未匹配,,,0,,,,
603323.SH,2025-12-10,-0.01,-0.014,False,未匹配,,,0,,,,
603324.SH,2025-12-01,0.082,0.038,False,未匹配,,,0,,,,
603324.SH,2025-12-04,-0.044,-0.068,False,未匹配,,,0,,,,
603324.SH,2025-12-05,0.032,0.016,False,未匹配,,,0,,,,
603324.SH,2025-12-08,0.118,0.092,False,未匹配,,,0,,,,
603324.SH,2025-12-10,-0.044,-0.064,False,未匹配,,,0,,,,
603325.SH,2025-12-04,-0.12,-0.192,False,未匹配,,,0,,,,
603325.SH,2025-12-05,-0.056,-0.092,False,未匹配,,,0,,,,
603325.SH,2025-12-08,0.202,0.19,False,未匹配,,,0,,,,
603325.SH,2025-12-09,0.198,0.214,False,未匹配,,,0,,,,
603325.SH,2025-12-10,-0.106,-0.174,False,未匹配,,,0,,,,
603326.SH,2025-12-01,0.016,0.02,False,未匹配,,,0,,,,
603326.SH,2025-12-02,-0.038,-0.05,False,未匹配,,,0,,,,
603326.SH,2025-12-04,-0.02,-0.03,False,未匹配,,,0,,,,
603326.SH,2025-12-05,-0.016,-0.024,False,未匹配,,,0,,,,
603326.SH,2025-12-08,0.018,0.018,False,未匹配,,,0,,,,
603326.SH,2025-12-09,0.022,0.02,False,未匹配,,,0,,,,
603326.SH,2025-12-10,0.002,-0.002,False,未匹配,,,0,,,,
603327.SH,2025-12-01,0.002,-0.046,False,未匹配,,,0,,,,
603327.SH,2025-12-02,0.3,0.186,False,未匹配,,,0,,,,
603327.SH,2025-12-03,0.22,0.154,True,后三天,3.0,2025-12-08,75,2.4060150375939737,,,3.157894736842105
603327.SH,2025-12-04,-0.026,-0.046,True,后两天,2.0,2025-12-08,70,,,,6.093979441997064
603327.SH,2025-12-08,-0.194,-0.294,True,当日,0.0,2025-12-08,90,5.320699708454801,-3.0612244897959178,,
603327.SH,2025-12-09,0.056,0.0,False,未匹配,,,0,-7.9584775086505095,,,
603328.SH,2025-12-01,0.016,-0.002,False,未匹配,,,0,,,,
603328.SH,2025-12-04,-0.026,-0.04,False,未匹配,,,0,,,,
603328.SH,2025-12-05,0.014,0.006,False,未匹配,,,0,,,,
603328.SH,2025-12-08,0.052,0.04,False,未匹配,,,0,,,,
603328.SH,2025-12-09,0.03,0.02,False,未匹配,,,0,,,,
603329.SH,2025-12-01,0.07,0.054,False,未匹配,,,0,,,,
603329.SH,2025-12-03,-0.02,-0.028,False,未匹配,,,0,,,,
603329.SH,2025-12-05,-0.028,-0.036,False,未匹配,,,0,,,,
603329.SH,2025-12-08,0.04,0.03,False,未匹配,,,0,,,,
603329.SH,2025-12-09,0.014,0.016,False,未匹配,,,0,,,,
603330.SH,2025-12-01,0.066,0.04,False,未匹配,,,0,,,,
603330.SH,2025-12-05,-0.01,-0.022,False,未匹配,,,0,,,,
603330.SH,2025-12-08,0.02,0.012,False,未匹配,,,0,,,,
603330.SH,2025-12-09,0.046,0.052,False,未匹配,,,0,,,,
603331.SH,2025-12-01,0.042,0.028,False,未匹配,,,0,,,,
603331.SH,2025-12-03,-0.026,-0.036,False,未匹配,,,0,,,,
603331.SH,2025-12-04,-0.016,-0.026,False,未匹配,,,0,,,,
603331.SH,2025-12-05,0.0,-0.012,False,未匹配,,,0,,,,
603331.SH,2025-12-08,0.038,0.032,False,未匹配,,,0,,,,
603331.SH,2025-12-09,0.004,-0.004,False,未匹配,,,0,,,,
603332.SH,2025-12-01,0.046,0.026,False,未匹配,,,0,,,,
603332.SH,2025-12-04,-0.046,-0.06,False,未匹配,,,0,,,,
603332.SH,2025-12-05,-0.006,-0.034,False,未匹配,,,0,,,,
603332.SH,2025-12-08,0.08,0.068,False,未匹配,,,0,,,,
603332.SH,2025-12-10,-0.044,-0.058,False,未匹配,,,0,,,,
603333.SH,2025-12-01,-0.022,-0.03,False,未匹配,,,0,,,,
603333.SH,2025-12-03,-0.006,-0.016,False,未匹配,,,0,,,,
603333.SH,2025-12-04,0.014,0.008,False,未匹配,,,0,,,,
603333.SH,2025-12-05,0.004,0.0,False,未匹配,,,0,,,,
603333.SH,2025-12-08,0.05,0.018,False,未匹配,,,0,,,,
603335.SH,2025-12-01,0.008,-0.004,False,未匹配,,,0,,,,
603335.SH,2025-12-02,-0.018,-0.026,False,未匹配,,,0,,,,
603335.SH,2025-12-03,-0.022,-0.03,False,未匹配,,,0,,,,
603335.SH,2025-12-05,-0.01,-0.014,False,未匹配,,,0,,,,
603335.SH,2025-12-08,0.016,0.014,False,未匹配,,,0,,,,
603335.SH,2025-12-09,0.0,-0.006,False,未匹配,,,0,,,,
603336.SH,2025-12-01,-0.028,-0.036,False,未匹配,,,0,,,,
603336.SH,2025-12-02,-0.034,-0.044,False,未匹配,,,0,,,,
603336.SH,2025-12-03,-0.006,-0.01,False,未匹配,,,0,,,,
603336.SH,2025-12-04,-0.004,-0.006,False,未匹配,,,0,,,,
603336.SH,2025-12-05,0.01,0.008,False,未匹配,,,0,,,,
603336.SH,2025-12-08,0.008,0.008,False,未匹配,,,0,,,,
603336.SH,2025-12-09,0.04,0.026,False,未匹配,,,0,,,,
603336.SH,2025-12-10,-0.016,-0.024,False,未匹配,,,0,,,,
603337.SH,2025-12-01,0.032,0.006,False,未匹配,,,0,,,,
603337.SH,2025-12-02,0.014,-0.018,False,未匹配,,,0,,,,
603337.SH,2025-12-03,-0.128,-0.198,False,未匹配,,,0,,,,
603337.SH,2025-12-04,0.018,0.002,False,未匹配,,,0,,,,
603337.SH,2025-12-05,-0.046,-0.062,False,未匹配,,,0,,,,
603337.SH,2025-12-08,-0.072,-0.108,False,未匹配,,,0,,,,
603337.SH,2025-12-10,-0.018,-0.08,False,未匹配,,,0,,,,
603338.SH,2025-12-01,-0.142,-0.194,False,未匹配,,,0,,,,
603338.SH,2025-12-02,-0.092,-0.13,False,未匹配,,,0,,,,
603338.SH,2025-12-03,0.152,-0.112,False,未匹配,,,0,,,,
603338.SH,2025-12-04,0.414,0.48,False,未匹配,,,0,,,,
603338.SH,2025-12-05,-0.088,-0.144,True,后三天,3.0,2025-12-10,65,,,,
603338.SH,2025-12-08,-0.176,-0.262,True,后两天,2.0,2025-12-10,70,,,,
603338.SH,2025-12-09,-0.08,-0.144,True,后一天,1.0,2025-12-10,80,,,,
603338.SH,2025-12-10,0.02,-0.184,True,当日,0.0,2025-12-10,100,,,,
603339.SH,2025-12-01,0.052,0.03,False,未匹配,,,0,,,,
603339.SH,2025-12-03,-0.026,-0.034,False,未匹配,,,0,,,,
603339.SH,2025-12-04,-0.022,-0.03,False,未匹配,,,0,,,,
603339.SH,2025-12-05,0.006,-0.014,False,未匹配,,,0,,,,
603339.SH,2025-12-08,0.058,0.07,False,未匹配,,,0,,,,
603341.SH,2025-12-01,-0.052,-0.1,True,当日,0.0,2025-12-01,90,2.8675466545289146,4.984069185252628,,
603341.SH,2025-12-02,0.942,0.674,True,后一天,1.0,2025-12-03,90,2.0575221238938046,,,
603341.SH,2025-12-03,0.004,-0.008,True,当日,0.0,2025-12-03,100,,,,
603341.SH,2025-12-05,-0.27,-0.454,False,未匹配,,,0,,,,
603341.SH,2025-12-08,-0.114,-0.164,False,未匹配,,,0,,,,
603341.SH,2025-12-09,0.034,-0.084,False,未匹配,,,0,,,,
603341.SH,2025-12-10,-0.16,-0.218,False,未匹配,,,0,,,,
603344.SH,2025-12-01,0.05,0.018,False,未匹配,,,0,,,,
603344.SH,2025-12-03,-0.084,-0.11,False,未匹配,,,0,,,,
603344.SH,2025-12-04,-0.06,-0.084,False,未匹配,,,0,,,,
603344.SH,2025-12-05,0.012,0.0,False,未匹配,,,0,,,,
603344.SH,2025-12-08,0.078,0.086,False,未匹配,,,0,,,,
603344.SH,2025-12-09,0.028,0.006,False,未匹配,,,0,,,,
603344.SH,2025-12-10,-0.03,-0.04,False,未匹配,,,0,,,,
603345.SH,2025-12-01,0.436,0.174,False,未匹配,,,0,,,,
603345.SH,2025-12-02,0.002,-0.006,False,未匹配,,,0,,,,
603345.SH,2025-12-05,-0.184,-0.256,False,未匹配,,,0,,,,
603345.SH,2025-12-08,0.066,0.062,False,未匹配,,,0,,,,
603345.SH,2025-12-09,0.112,0.108,False,未匹配,,,0,,,,
603345.SH,2025-12-10,0.064,0.042,False,未匹配,,,0,,,,
603348.SH,2025-12-01,-0.018,-0.024,False,未匹配,,,0,,,,
603348.SH,2025-12-03,-0.028,-0.038,False,未匹配,,,0,,,,
603348.SH,2025-12-04,-0.022,-0.034,False,未匹配,,,0,,,,
603348.SH,2025-12-05,0.022,0.01,False,未匹配,,,0,,,,
603348.SH,2025-12-08,0.02,0.022,False,未匹配,,,0,,,,
603348.SH,2025-12-10,-0.052,-0.076,False,未匹配,,,0,,,,
603350.SH,2025-12-01,0.09,0.022,False,未匹配,,,0,,,,
603350.SH,2025-12-02,0.07,0.084,False,未匹配,,,0,,,,
603350.SH,2025-12-04,-0.042,-0.148,False,未匹配,,,0,,,,
603350.SH,2025-12-05,-0.034,-0.048,False,未匹配,,,0,,,,
603350.SH,2025-12-08,0.074,0.07,False,未匹配,,,0,,,,
603350.SH,2025-12-09,0.076,0.074,False,未匹配,,,0,,,,
603350.SH,2025-12-10,-0.038,-0.062,False,未匹配,,,0,,,,
603351.SH,2025-12-01,0.29,0.344,False,未匹配,,,0,,,,
603351.SH,2025-12-02,-0.048,-0.184,False,未匹配,,,0,,,,
603351.SH,2025-12-04,-0.086,-0.132,False,未匹配,,,0,,,,
603351.SH,2025-12-05,-0.052,-0.074,False,未匹配,,,0,,,,
603351.SH,2025-12-08,0.12,0.092,False,未匹配,,,0,,,,
603353.SH,2025-12-01,0.686,0.746,True,当日,0.0,2025-12-01,100,-2.3206751054852415,7.383966244725746,,
603353.SH,2025-12-03,-0.19,-0.596,False,未匹配,,,0,,,,
603353.SH,2025-12-04,0.274,0.158,False,未匹配,,,0,,,,
603353.SH,2025-12-08,-0.546,-0.724,False,未匹配,,,0,,,,
603353.SH,2025-12-09,-0.324,-0.42,False,未匹配,,,0,,,,
603353.SH,2025-12-10,-0.184,-0.294,False,未匹配,,,0,,,,
603355.SH,2025-12-01,0.068,0.046,False,未匹配,,,0,,,,
603355.SH,2025-12-02,0.058,-0.034,False,未匹配,,,0,,,,
603355.SH,2025-12-03,0.356,0.294,False,未匹配,,,0,,,,
603355.SH,2025-12-05,-0.25,-0.326,False,未匹配,,,0,,,,
603355.SH,2025-12-08,-0.128,-0.164,False,未匹配,,,0,,,,
603355.SH,2025-12-09,-0.048,-0.114,False,未匹配,,,0,,,,
603355.SH,2025-12-10,0.02,0.008,False,未匹配,,,0,,,,
603356.SH,2025-12-02,-0.044,-0.062,False,未匹配,,,0,,,,
603356.SH,2025-12-04,-0.04,-0.052,False,未匹配,,,0,,,,
603356.SH,2025-12-05,-0.01,-0.026,False,未匹配,,,0,,,,
603356.SH,2025-12-08,0.094,0.078,False,未匹配,,,0,,,,
603356.SH,2025-12-10,-0.034,-0.054,False,未匹配,,,0,,,,
603357.SH,2025-12-01,0.024,0.024,False,未匹配,,,0,,,,
603357.SH,2025-12-02,-0.002,-0.004,False,未匹配,,,0,,,,
603357.SH,2025-12-03,0.004,0.004,False,未匹配,,,0,,,,
603357.SH,2025-12-05,-0.004,-0.008,False,未匹配,,,0,,,,
603357.SH,2025-12-08,0.004,0.002,False,未匹配,,,0,,,,
603357.SH,2025-12-10,-0.01,-0.016,False,未匹配,,,0,,,,
603358.SH,2025-12-01,0.334,0.408,False,未匹配,,,0,,,,
603358.SH,2025-12-02,0.132,0.126,False,未匹配,,,0,,,,
